school_canonical_id,regulator,raw_category,raw_payload_json,source_url,fetched_at,is_current
325,NUC,Private University,"{""raw_name"": ""High Flyers University, Ikere-Ekiti, Ekiti State"", ""vc_or_provost"": """", ""year_established"": ""2026"", ""source_row_number"": ""179"", ""source_file"": ""(NUC) PRIVATE UNIVERSITIES.md""}",https://www.nuc.edu.ng,2026-09-04,True
326,NUC,Private University,"{""raw_name"": ""Ummah University of Nigeria, Abuja"", ""vc_or_provost"": """", ""year_established"": ""2026"", ""source_row_number"": ""180"", ""source_file"": ""(NUC) PRIVATE UNIVERSITIES.md""}",https://www.nuc.edu.ng,2026-09-04,True
327,NUC,Private University,"{""raw_name"": ""Pearl University, Calabar, Cross river"", ""vc_or_provost"": """", ""year_established"": ""2026"", ""source_row_number"": ""181"", ""source_file"": ""(NUC) PRIVATE UNIVERSITIES.md""}",https://www.nuc.edu.ng,2026-09-04,True
328,NUC,Private University,"{""raw_name"": ""Omega University Kaduna"", ""vc_or_provost"": """", ""year_established"": ""2026"", ""source_row_number"": ""182"", ""source_file"": ""(NUC) PRIVATE UNIVERSITIES.md""}",https://www.nuc.edu.ng,2026-09-04,True
329,NBTE,Polytechnic,"{""raw_name"": ""FEDERAL POLYTECHNIC NGODO ISUOCHI"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""1"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
330,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Mubi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""2"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
331,NBTE,Polytechnic,"{""raw_name"": ""Maritime Academy of Nigeria, Oron"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""3"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
332,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ukana"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""4"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
333,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Oko"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""5"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
334,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Bauchi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""6"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
335,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic Ekowe"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""7"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
336,NBTE,Polytechnic,"{""raw_name"": ""Nigerian Army College of Environmental Science and Technology, Makurdi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""8"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
337,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Wannune"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""9"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
338,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Monguno"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""10"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
339,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ugep"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""11"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
340,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Orogun,"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""12"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
341,NBTE,Polytechnic,"{""raw_name"": ""Petroleum Training Institute, Effurun Delta State"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""13"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
342,NBTE,Polytechnic,"{""raw_name"": ""Akanu Ibiam Federal Polytechnic, Unwana-Afikpo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""14"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
343,NBTE,Polytechnic,"{""raw_name"": ""Auchi Polytechnic, Auchi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""15"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
344,NBTE,Polytechnic,"{""raw_name"": ""National Institute of Construction Technology and Management, Uromi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""16"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
345,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ado Ekiti"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""17"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
346,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ohodo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""18"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
347,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic Kaltungo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""19"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
348,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Nekede"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""20"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
349,NBTE,Polytechnic,"{""raw_name"": ""Hussaini Adamu Federal Polytechnic, Kazaure"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""21"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
350,NBTE,Polytechnic,"{""raw_name"": ""Kaduna Polytechnic, Kaduna"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""22"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
351,NBTE,Polytechnic,"{""raw_name"": ""Nigerian College of Aviation Technology, Zaria, Kaduna State"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""23"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
352,NBTE,Polytechnic,"{""raw_name"": ""Air Force Institute of Technology (AFIT), Airforce Base, Kaduna"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""24"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
353,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic Kabo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""25"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
354,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Daura"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""26"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
355,NBTE,Polytechnic,"{""raw_name"": ""Waziri Umaru Federal Polytechnic, Birnin-Kebbi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""27"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
356,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic Idah"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""28"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
357,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, offa"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""29"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
358,NBTE,Polytechnic,"{""raw_name"": ""Yaba College of Technology, Yaba"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""30"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
359,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Nasarawa"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""31"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
360,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Bida"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""32"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
361,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ilaro"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""33"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
362,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic Ile-Oluji"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""34"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
363,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ede"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""35"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
364,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Ayede"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""36"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
365,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Nyak, Shendam"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""37"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
366,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic of Oil And Gas,Bonny,"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""38"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
367,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Bali"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""39"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
368,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic, Damaturu"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""40"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
369,NBTE,Polytechnic,"{""raw_name"": ""Federal Polytechnic Kaura-Namoda"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""41"", ""source_file"": ""(NBTE) FEDERAL POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
370,NBTE,Polytechnic,"{""raw_name"": ""Minna Institute of Technology and Innovation"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""1"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
371,NBTE,Polytechnic,"{""raw_name"": ""Abia State Polytechnic, Aba"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""2"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
372,NBTE,Polytechnic,"{""raw_name"": ""Adamawa State Polytechnic, Yola"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""3"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
373,NBTE,Polytechnic,"{""raw_name"": ""Akwa Ibom State Polytechnic, Ikot Osurua"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""4"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
374,NBTE,Polytechnic,"{""raw_name"": ""Akwa Ibom State College of Arts & Science, Nung Ukim"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""5"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
375,NBTE,Polytechnic,"{""raw_name"": ""Anambra State Polytechnic, Mgbakwu"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""6"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
1095,NBTE,Polytechnic,"{""raw_name"": ""Abubakar Tatari Ali Polytechnic, Bauchi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""7"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
377,NBTE,Polytechnic,"{""raw_name"": ""Bayelsa State Polytechnic, Aleibiri, Bayelsa"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""8"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
378,NBTE,Polytechnic,"{""raw_name"": ""Akawe Torkula Polytechnic, Makurdi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""9"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
379,NBTE,Polytechnic,"{""raw_name"": ""Ramat Polytechnic, Maiduguri"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""10"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
380,NBTE,Polytechnic,"{""raw_name"": ""Cross River Institute of Technology And Management, Ugep"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""11"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
381,NBTE,Polytechnic,"{""raw_name"": ""Delta State Polytechnic, Ogwashi-Uku"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""12"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
382,NBTE,Polytechnic,"{""raw_name"": ""Delta State Polytechnic, Otefe-Oghara"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""13"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
383,NBTE,Polytechnic,"{""raw_name"": ""Delta State Maritime Polytechnic, Burutu"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""15"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
384,NBTE,Polytechnic,"{""raw_name"": ""Benue State Polytechnic, Ugbokolo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""16"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
385,NBTE,Polytechnic,"{""raw_name"": ""Edo State Polytechnic, Usen"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""17"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
386,NBTE,Polytechnic,"{""raw_name"": ""Ekiti State Polytecnic, Isan-Ekiti"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""18"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
387,NBTE,Polytechnic,"{""raw_name"": ""Enugu State Polytechnic, Iwollo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""19"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
388,NBTE,Polytechnic,"{""raw_name"": ""Institute of Management And Technology, Enugu"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""20"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
389,NBTE,Polytechnic,"{""raw_name"": ""Gombe State Polytechnic, Bajoga"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""21"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
390,NBTE,Polytechnic,"{""raw_name"": ""Imo State Polytechnic, Omuma"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""22"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
391,NBTE,Polytechnic,"{""raw_name"": ""Binyamu Usman Polytechnic, Hadejia"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""23"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
392,NBTE,Polytechnic,"{""raw_name"": ""Jigawa State Polytechnic, Dutse"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""24"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
1289,NBTE,Polytechnic,"{""raw_name"": ""Nuhu Bamalli Polytechnic, Zaria"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""25"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
394,NBTE,Polytechnic,"{""raw_name"": ""Kano State Polytechnic, Kano"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""26"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
395,NBTE,Polytechnic,"{""raw_name"": ""Katsina Institute of Technology And Management, Katsina"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""27"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
396,NBTE,Polytechnic,"{""raw_name"": ""Hassan Usman Katsina Polytechnic, Katshina"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""28"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
1262,NBTE,Polytechnic,"{""raw_name"": ""Kebbi State Polytechnic Dakingari"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""29"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
398,NBTE,Polytechnic,"{""raw_name"": ""Kogi State Polytechnic, Lokoja"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""30"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
399,NBTE,Polytechnic,"{""raw_name"": ""Kwara State Polytechnic, Ilorin"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""31"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
400,NBTE,Polytechnic,"{""raw_name"": ""Isa Mustapha Agwai Polytechnic, Lafia"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""33"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
401,NBTE,Polytechnic,"{""raw_name"": ""Nasarawa State College of Agriculture, Science and Technology Lafia"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""34"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
402,NBTE,Polytechnic,"{""raw_name"": ""College of Agriculture, Science and Technology, Lafia"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""35"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
403,NBTE,Polytechnic,"{""raw_name"": ""Niger State Polytechnic, Zungeru"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""36"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
404,NBTE,Polytechnic,"{""raw_name"": ""Gateway Polytechnic, Saapade"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""37"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
405,NBTE,Polytechnic,"{""raw_name"": ""Moshood Abiola Polytechnic, Abeokuta"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""38"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
406,NBTE,Polytechnic,"{""raw_name"": ""Ogun State Institute of Technology, Igbesa,"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""39"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
407,NBTE,Polytechnic,"{""raw_name"": ""Abraham Adesanya Polytechnic, Ijebu-Igbo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""40"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
408,NBTE,Polytechnic,"{""raw_name"": ""D.S. Adegbenro Ict Polytechnic, Itori- Ewekoro"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""41"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
409,NBTE,Polytechnic,"{""raw_name"": ""Kenule Beeson Saro-Wiwa Polytechnic, Bori"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""42"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
410,NBTE,Polytechnic,"{""raw_name"": ""Rufus Giwa Polytechnic, Owo"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""43"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
411,NBTE,Polytechnic,"{""raw_name"": ""Osun State College of Technology, Esa ? Oke,"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""44"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
412,NBTE,Polytechnic,"{""raw_name"": ""Osun State Polytechnic, Iree"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""45"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
413,NBTE,Polytechnic,"{""raw_name"": ""The Polytechnic, Iresi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""46"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
414,NBTE,Polytechnic,"{""raw_name"": ""Adeseun Ogundoyin Polytechnic, Eruwa"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""47"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
415,NBTE,Polytechnic,"{""raw_name"": ""Ogun State Polytechnic, Ipokia (Yet To Commence Academic Activities)"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""48"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
416,NBTE,Polytechnic,"{""raw_name"": ""Oyo State College of Agriculture And Technology, Igbo-Ora"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""49"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
417,NBTE,Polytechnic,"{""raw_name"": ""The Polytechnic, Ibadan"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""50"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
418,NBTE,Polytechnic,"{""raw_name"": ""The Oke-Ogun Polytechnic, Saki (Tops)"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""51"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
419,NBTE,Polytechnic,"{""raw_name"": ""Plateau State Polytechnic, Barkin-Ladi"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""52"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
420,NBTE,Polytechnic,"{""raw_name"": ""Port-Harcourt Polytechnic, Port-Harcourt"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""53"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
421,NBTE,Polytechnic,"{""raw_name"": ""Umaru Ali Shinkafi Polytechnic, Sokoto"", ""vc_or_provost"": """", ""year_established"": """", ""source_row_number"": ""54"", ""source_file"": ""(NBTE) STATE POLYTECHNICS.md""}",https://digitalnbte.nbte.gov.ng,2026-09-04,True
